id,created_at,retweet_count,favorite_count,verified,botScore,Number of caps ratio,Number of Exclamations,Tweet,URLs,Fake or Not
413158637650337792,2013-12-18 04:07:49,77,40,0,0.43,0.05660377358490566,0,"You lost Mega Millions again, your life is worthless.",[],0
412962365190455296,2013-12-17 15:07:54,56,39,0,0.43,0.07894736842105263,0,Mrs. Claus leaves Santa for black man.,[],0
412787543303012353,2013-12-17 03:33:14,56,24,0,0.43,0.06493506493506493,0,You have a better chance winning the Hunger Games lottery than Mega Millions.,[],0
412769150403366912,2013-12-17 02:20:08,12,5,0,0.43,0.022727272727272728,0,'Homeland' promises even suckier 4th season.,[],0
412236889572511744,2013-12-15 15:05:08,23,24,0,0.43,0.02631578947368421,0,Millions of Americans backs tell them to go fuck themselves after shoveling.,[],0
411958752439701504,2013-12-14 20:39:55,35,16,0,0.43,0.013157894736842105,0,Frosty facing reconstructive surgery after someone throws rock salt in face.,[],0
411941420032081920,2013-12-14 19:31:02,38,31,0,0.43,0.011904761904761904,0,Child labor laws flouted as thousands exploit underage shovelers to clear driveways.,[],0
411933510308728832,2013-12-14 18:59:36,24,25,0,0.43,0.1111111111111111,0,Heat Miser pissed.,[],0
411926220184780800,2013-12-14 18:30:38,35,18,0,0.43,0.022222222222222223,0,Millions freak out over frozen precipitation.,[],0
411867163830796289,2013-12-14 14:35:58,17,13,0,0.43,0.023255813953488372,0,Best cure for bad hangover bullet to brain.,[],0
411643298898804736,2013-12-13 23:46:25,34,21,0,0.43,0.01694915254237288,0,New study says drinking yourself silly best cure for blues.,[],0
411504744122028032,2013-12-13 14:35:51,18,9,0,0.43,0.024096385542168676,0,"Khloe Kardashian files for divorce, remaining men on planet completely indifferent.",[],0
411335971423404032,2013-12-13 03:25:12,18,12,0,0.43,0.03333333333333333,0,Jesus actually a black albino.,[],0
411329636577312768,2013-12-13 03:00:02,21,11,0,0.43,0.05555555555555555,0,Frosty the Snowman definitely white.,[],0
411328225894465536,2013-12-13 02:54:25,6,13,0,0.43,0.10256410256410256,0,Kim Jong Un doesn't like to play Mercy.,[],0
411249022926856192,2013-12-12 21:39:42,22,11,0,0.43,0.10256410256410256,0,Fox News claims Santa Claus is a honky.,[],0
411208941398663168,2013-12-12 19:00:26,11,15,0,0.43,0.008130081300813009,0,"Man defends himself to wife by saying 'if the universe really is a hologram, then it really wasn't me banging your sister.'",[],0
411180586934759424,2013-12-12 17:07:45,33,33,0,0.43,0.10526315789473684,0,New Hobbit movie longer than Cold War.,[],0
410787684005986304,2013-12-11 15:06:30,39,18,0,0.43,0.07142857142857142,0,"Pope Francis beat out Miley Cyrus for Time's Person of the Year, Miley seen with eyes full of tears half-heartedly twerking with Teddy Bears",[],0
410620947667107840,2013-12-11 04:03:57,28,25,0,0.43,0.09090909090909091,0,Obama chest bumps Vladimir Putin.,[],0
410522150471475200,2013-12-10 21:31:22,16,16,0,0.43,0.0625,0,NBC threatens another live musical in the works.,[],0
410513478525648896,2013-12-10 20:56:54,21,18,0,0.43,0.03278688524590164,0,"Obama takes selfie, says he wants Drake to murder his vagina.",[],0
410502593962860544,2013-12-10 20:13:39,21,11,0,0.43,0.09615384615384616,0,"Obama shakes Raul Castro's hand, Tea Party explodes.",[],0
410419257860976641,2013-12-10 14:42:30,28,20,0,0.43,0.01639344262295082,0,Shitty day to have gotten out of rehab for cocaine addiction.,[],0
410408741373485056,2013-12-10 14:00:43,31,8,0,0.43,0.015384615384615385,0,"Schools might be closed but you still have to go to work, sucker.",[],0
410288100070670336,2013-12-10 06:01:20,33,21,0,0.43,0.019230769230769232,0,You probably locked the door but you might not have.,[],0
410125930460635136,2013-12-09 19:16:56,27,20,0,0.43,0.06153846153846154,0,New Hobbit movie longer than time Nelson Mandela spent in prison.,[],0
410062697259343872,2013-12-09 15:05:40,59,33,0,0.43,0.013888888888888888,0,"Frozen water wreaking havoc, stay scared and don't ever leave the house.",[],0
409759389047078912,2013-12-08 19:00:25,22,16,0,0.43,0.03225806451612903,0,"Nerds feel alienated by sports tweets, redouble efforts to rewatch all seasons of Doctor Who.",[],0
409707309288673280,2013-12-08 15:33:29,38,21,0,0.43,0.8,3,FROZEN PRECIPITATION IS GONNA GET YOU!!!,[],0
409496974216658945,2013-12-08 01:37:41,45,30,0,0.43,0.046511627906976744,0,"Drink all you want, Jesus will forgive you.",[],0
409434756791943168,2013-12-07 21:30:27,27,23,0,0.43,0.029411764705882353,0,Selling blood might be only way to afford Christmas gifts this year.,[],0
409029560907620352,2013-12-06 18:40:21,114,56,0,0.43,0.0379746835443038,0,Millions post Nelson Mandela quotes hoping to seem more profound than they are.,[],0
409000137202343936,2013-12-06 16:43:26,16,16,0,0.43,0.0625,0,Kwanza canceled.,[],0
408640430444929024,2013-12-05 16:54:05,12,8,0,0.43,0.0410958904109589,0,"Congress holding hearing on extraterrestrial life, Gary Busey to testify.",[],0
408606821331795968,2013-12-05 14:40:32,20,25,0,0.43,0.03225806451612903,0,"Amanda Bynes released from treatment center, pussy revokes invitation for Drake to murder it.",[],0
408392367784603648,2013-12-05 00:28:22,39,24,0,0.43,0.10256410256410256,0,Justin Bieber cast as new Wonder Woman.,[],0
408238031964233728,2013-12-04 14:15:06,23,20,0,0.43,0.06896551724137931,0,Chick-Fil A makes major change. Banishes lesbian chickens.,[],0
407885274212229121,2013-12-03 14:53:22,55,43,0,0.43,0.14545454545454545,0,What-The-Fuck-Did-You-Buy-Online Tuesday in full swing.,[],0
407591959248011264,2013-12-02 19:27:50,23,22,0,0.43,0.030303030303030304,0,"Cyber Monday slows porn streaming across country, perverts pissed.",[],0
407584107011788800,2013-12-02 18:56:38,40,29,0,0.43,0.021739130434782608,0,Every day is a holiday when you're unemployed.,[],0
407574728996818944,2013-12-02 18:19:22,22,14,0,0.43,0.1,0,John Connor has worst Cyber Monday ever.,[],0
407527793267077120,2013-12-02 15:12:52,15,14,0,0.43,0.08771929824561403,0,GOP announces racism is over. Mel Gibson changes parties.,[],0
407518475931107328,2013-12-02 14:35:50,27,13,0,0.43,0.027522935779816515,0,Millions of parents pester children with stupid questions about how to shop on the internet for Cyber Monday.,[],0
407518403701006336,2013-12-02 14:35:33,8,6,0,0.43,0.02702702702702703,0,"Vin Diesel dies, accidentally choking on the rocks he stores in his mouth.",[],0
407343028291252224,2013-12-02 02:58:40,33,21,0,0.43,0.043478260869565216,0,Heat Miser denies existence of global warming.,[],0
407264001710899200,2013-12-01 21:44:39,53,25,0,0.43,0.07692307692307693,0,Al Sharpton objects to white Christmas.,[],0
407229589350785024,2013-12-01 19:27:54,51,23,0,0.43,0.047619047619047616,0,Ironic Paul Walker posts still not allowed #toosoon #toofurious,[],0
407228446570717184,2013-12-01 19:23:22,26,21,0,0.43,0.030303030303030304,0,The guy from that car movie died.,[],0
407170830263926784,2013-12-01 15:34:25,57,29,0,0.43,0.021739130434782608,0,"Leftovers vanishing, work threatens to return.",[],0
406796391223414784,2013-11-30 14:46:32,14,31,0,0.43,0.015151515151515152,0,Staying with your family for the entire weekend was a big mistake.,[],0
406508711717662720,2013-11-29 19:43:24,40,20,0,0.43,0.06451612903225806,0,Toilets clogged across America.,[],0
406433157802901504,2013-11-29 14:43:10,82,50,0,0.43,0.06557377049180328,0,Al Sharpton demands to know why Black Friday is just one day.,[],0
406232963215818752,2013-11-29 01:27:40,47,60,0,0.43,0.017241379310344827,0,"No one cares that your gay, just pass the mashed potatoes.",[],0
406118322527535104,2013-11-28 17:52:08,24,12,0,0.43,0.03125,0,Experts predict Dad will fart at table again and laugh about it.,[],0
406091505448013824,2013-11-28 16:05:34,61,31,0,0.43,0.009009009009009009,0,"New study says if you insist on pointing out the difference between sweet potatoes and yams, you're an asshole.",[],0
406072279173705729,2013-11-28 14:49:10,46,44,0,0.43,0.011111111111111112,0,Your asshole uncle still hates 'the gays' and is going to tell you all about it at dinner.,[],0
405815945685659648,2013-11-27 21:50:35,35,16,0,0.43,0.05555555555555555,0,President pardons Obamacare website.,[],0
405808877071261696,2013-11-27 21:22:30,34,33,0,0.43,0.03125,0,Chris Christie's wife hospitalized for exhaustion after attempting to prepare Thanksgiving meal.,[],0
405801584602677248,2013-11-27 20:53:31,50,19,0,0.43,0.030303030303030304,0,Kanye demands everyone thank him.,[],0
405714821892808704,2013-11-27 15:08:46,34,17,0,0.43,0.6785714285714286,3,"RAIN, FEAR, TRAVEL, PANIC!!!",[],0
405704677851160576,2013-11-27 14:28:27,63,54,0,0.43,0.011904761904761904,0,Millions ponder whether seeing their families for a day is worth all this horseshit.,[],0
405525488409772032,2013-11-27 02:36:25,27,17,0,0.43,0.03225806451612903,0,Kanye makes motorcycles uncool.,[],0
405153279900135424,2013-11-26 01:57:23,23,9,0,0.43,0.06976744186046512,0,Rob Ford upset Crackberry not actual fruit.,[],0
405125923156271104,2013-11-26 00:08:41,29,37,0,0.43,0.04878048780487805,0,"Jewel announced she had to put her horse down, Sara Jessica Parker will be missed.",[],0
404983527240118274,2013-11-25 14:42:51,30,17,0,0.43,0.028985507246376812,0,Miley Cyrus' cat was crying because it tested positive for chlamydia.,[],0
404711079714234368,2013-11-24 20:40:15,49,24,0,0.43,0.022222222222222223,0,Calling in 'too cold' tomorrow will not work.,[],0
404638257801363456,2013-11-24 15:50:53,29,8,0,0.43,0.029411764705882353,0,Witches' tits very cold this year.,[],0
404339854122975234,2013-11-23 20:05:08,34,24,0,0.43,0.04838709677419355,0,No one wants to come to Thanksgiving for your stupid Tofurkey.,[],0
404313020173926400,2013-11-23 18:18:30,12,15,0,0.43,0.011363636363636364,0,Italian families unenthusiastic over faking acceptance for black fiancés over holidays.,[],0
404248752015572992,2013-11-23 14:03:07,33,20,0,0.43,0.02040816326530612,0,"If you don't regret last night, you did it wrong.",[],0
403970844147593216,2013-11-22 19:38:49,47,29,0,0.43,0.0963855421686747,5,"""Who's JFK?! Why aren't people talking about me today?! Ahhhhhh!!!"" - Justin Bieber",[],0
403963042402414592,2013-11-22 19:07:49,19,8,0,0.43,0.09090909090909091,0,Lamar Odom caught hanging out with Rob Ford.,[],0
403893870406414337,2013-11-22 14:32:57,60,31,0,0.43,0.07017543859649122,0,Millions of teens mistake JFK for 'just fucking kidding.',[],0
403698229428379648,2013-11-22 01:35:32,28,58,0,0.43,0.09836065573770492,0,"Sarah Jessica Parker now on Twitter, her handle is Mister Ed.",[],0
403539621604495360,2013-11-21 15:05:17,16,15,0,0.43,0.037037037037037035,0,Chris Brown claims mom's car window was asking for it.,[],0
403529540557103104,2013-11-21 14:25:14,19,11,0,0.43,0.016129032258064516,0,New study says being a politician best way to score an 8-ball.,[],0
403318677660905472,2013-11-21 00:27:20,27,20,0,0.43,0.029411764705882353,0,Walmart to serve extra portions of gruel to employees for Christmas.,[],0
403246755304976384,2013-11-20 19:41:33,48,25,0,0.43,0.09523809523809523,0,New Kimye video not as popular as Ray J's.,[],0
403225671696384001,2013-11-20 18:17:46,12,4,0,0.43,0.05,0,Rob Ford planning to release Christmas album he snorted off.,[],0
403214223658209280,2013-11-20 17:32:16,28,17,0,0.43,0.024390243902439025,0,Americans scramble to find good excuse to cancel Thanksgiving with crazy families.,[],0
402827696126038016,2013-11-19 15:56:21,51,26,0,0.43,0.10810810810810811,0,Rob Ford new spokesman for Four Loko.,[],0
402806967519178752,2013-11-19 14:33:59,22,22,0,0.43,0.043478260869565216,0,George Zimmerman not making friends in prison.,[],0
402671889845587968,2013-11-19 05:37:14,19,9,0,0.43,0.030303030303030304,0,"Justin Bieber has party filled with naked girls, shows off vagina.",[],0
402628203648647170,2013-11-19 02:43:38,13,8,0,0.43,0.0625,0,Liz Cheney really shitty sister.,[],0
402616858228326400,2013-11-19 01:58:33,56,29,0,0.43,0.02666666666666667,0,"Oxford Dictionaries names 'selfie' word of the year, civilization crumbles.",[],0
402542439946526720,2013-11-18 21:02:51,26,14,0,0.43,0.02702702702702703,0,George Zimmerman claims unborn son was concealing gun with umbilical cord.,[],0
402515976304201728,2013-11-18 19:17:41,29,14,0,0.43,0.034782608695652174,0,"George Zimmerman arrested for domestic abuse, attacks flatscreen in living room playing re-run of 'The Jeffersons.'",[],0
402448890856996864,2013-11-18 14:51:07,15,18,0,0.43,0.04918032786885246,0,"Batkid not really Bruce Wayne's son, public victim of a hoax.",[],0
402304005088759808,2013-11-18 05:15:23,29,19,0,0.43,0.018518518518518517,0,"You could quit your job tomorrow, it's just that easy.",[],0
402243350038077440,2013-11-18 01:14:22,19,17,0,0.43,0.05194805194805195,0,Bad idea to eat anything with tomato sauce while watching 'The Walking Dead.',[],0
402208755087339520,2013-11-17 22:56:54,27,15,0,0.43,0.08695652173913043,0,Spoiler Alert: Carrie cries again on Homeland.,[],0
401786056988958720,2013-11-16 18:57:15,14,14,0,0.43,0.03333333333333333,0,"Alec Baldwin tells media to 'suck a dick,' here we go again.",[],0
401727738295644161,2013-11-16 15:05:31,13,13,0,0.43,0.02857142857142857,0,Sleeping more will help you forget.,[],0
401405743544676352,2013-11-15 17:46:01,55,28,0,0.43,0.023255813953488372,0,"Drink responsibly tonight, don't spill any.",[],0
401360228018827264,2013-11-15 14:45:09,15,11,0,0.43,0.010309278350515464,0,Obama also approves measure allowing you to keep shitty girlfriend or boyfriend for another year.,[],0
401352532783796224,2013-11-15 14:14:35,24,25,0,0.43,0.024096385542168676,0,Chris Brown released from anger rehab after punching 'bitch-ass therapist' in face.,[],0
401101088293912576,2013-11-14 21:35:26,38,24,0,0.43,0.03636363636363636,0,Obamacare website now fine tuned for your Commodore 64.,[],0
401088974929661952,2013-11-14 20:47:18,10,10,0,0.43,0.03669724770642202,0,"Miley Cyrus says she feels like she's one of the biggest feminists in the world, right after Pamela Anderson.",[],0
401035964891820032,2013-11-14 17:16:39,17,9,0,0.43,0.015384615384615385,0,Obama invites canceled insurees to play fun game of kick the can.,[],0
400989091359391745,2013-11-14 14:10:24,29,18,0,0.43,0.08771929824561403,0,Corey Feldman Fan Club has more enrollees than Obamacare.,[],0
400710360338296832,2013-11-13 19:42:49,22,11,0,0.43,0.017094017094017096,0,"100th person to enroll in Obamacare gets free colonoscopy (if you qualify, if not, you have to pay a lot). Act today.",[],0
400654769829584896,2013-11-13 16:01:55,18,9,0,0.43,0.07142857142857142,0,Sarah Palin can't read own Christmas book.,[],0
400637228679835648,2013-11-13 14:52:13,69,41,0,0.43,0.06521739130434782,0,Obamacare website works perfect on BlackBerry.,[],0
400346336756645888,2013-11-12 19:36:19,26,12,0,0.43,0.011764705882352941,0,New study says you rubes will believe anything that starts off with 'new study says.',[],0
400305540880138240,2013-11-12 16:54:12,29,14,0,0.43,0.075,0,Jennifer Lawrence not related to Martin.,[],0
400287283095797760,2013-11-12 15:41:39,35,13,0,0.43,0.05357142857142857,0,iPhone 6 to make you feel stupid about buying iPhone 5S.,[],0
400269575109214209,2013-11-12 14:31:18,87,31,0,0.43,0.022222222222222223,0,Millions freak out over frozen precipitation.,[],0
400101842321166336,2013-11-12 03:24:47,17,12,0,0.43,0.06,0,New study claims John Travolta gayer than thought.,[],0
400014369620508672,2013-11-11 21:37:12,47,18,0,0.43,0.10526315789473684,0,Stoners thank veterans of World War Z.,[],0
399905896836632576,2013-11-11 14:26:10,20,16,0,0.43,0.02857142857142857,0,"Thank a veteran for their service by servicing a veteran, for America.",[],0
399709040500297729,2013-11-11 01:23:56,89,48,0,0.43,0.05660377358490566,0,Finishing 'Call of Duty' does not make you a veteran.,[],0
399660339823783936,2013-11-10 22:10:25,43,22,0,0.43,0.024390243902439025,0,Veterans thank America for day but would rather we just didn't cut their benefits.,[],0
398885603770892288,2013-11-08 18:51:53,13,7,0,0.43,0.011904761904761904,0,New study says sexting leading cause of carpal tunnel syndrome and chafed genitalia.,[],0
398870858590330880,2013-11-08 17:53:18,17,8,0,0.43,0.10256410256410256,0,Rob Ford and Rush Limbaugh same person.,[],0
398818323867394049,2013-11-08 14:24:32,91,59,0,0.43,0.047058823529411764,0,"Obama says 'I'm sorry,' America says 'I don't want to talk about it, don't touch me.'",[],0
398598253190864896,2013-11-07 23:50:03,31,17,0,0.43,0.03225806451612903,0,"Lady Gaga to be shot into space, millions of prayers answered.",[],0
398525293859995648,2013-11-07 19:00:08,25,13,0,0.43,0.02,0,"Justin Bieber claims woman who shot video of him sleeping is not a hooker, she's a penis technician.",[],0
398242719900123136,2013-11-07 00:17:18,40,11,0,0.43,0.07894736842105263,0,Blockbuster Video merges with Napster.,[],0
397936602380779520,2013-11-06 04:00:53,42,16,0,0.43,0.05,0,Chris Christie helps himself to seconds.,[],0
397896244863180800,2013-11-06 01:20:31,49,19,0,0.43,0.08571428571428572,0,Canada tells Rob Ford to pipe down.,[],0
397843831229394944,2013-11-05 21:52:15,23,10,0,0.43,0.04597701149425287,0,"So you were smoking crack, eh? - what every American wants to say to Rob Ford right now",[],0
397831334464602112,2013-11-05 21:02:36,52,33,0,0.43,0.020202020202020204,0,"Justin Bieber hit in face with water bottle during concert, millions upset it was not full of acid.",[],0
397815877552570368,2013-11-05 20:01:10,37,26,0,0.43,0.03278688524590164,0,"All mayors in Canada smoke crack, there's nothing else to do.",[],0
397796100226445312,2013-11-05 18:42:35,20,11,0,0.43,0.06153846153846154,0,"Election Day Tip: Don't masturbate in the booth, people can hear.",[],0
397741019481276416,2013-11-05 15:03:43,41,19,0,0.43,0.01818181818181818,0,Don't forget to vote and have it not make a difference.,[],0
397585325448761344,2013-11-05 04:45:03,8,8,0,0.43,0.03773584905660377,0,Richie Incognito says he has lots of black frenemies.,[],0
397379896303161344,2013-11-04 15:08:44,87,35,0,0.43,0.044444444444444446,0,Extra hour does not save country from Monday.,[],0
397180437250199553,2013-11-04 01:56:10,36,20,0,0.43,0.16326530612244897,0,"Kenyan wins NYC marathon again, GOP blames Obama.",[],0
397003203730210816,2013-11-03 14:11:54,43,20,0,0.43,0.7619047619047619,1,"GO BACK TO SLEEP, YOU'VE GOT ANOTHER HOUR!",[],0
396835402138812416,2013-11-03 03:05:07,34,20,0,0.43,0.041237113402061855,0,Thanks to Daylight Savings Time you've got an extra hour to make a bad decision before last call.,[],0
396662531353501696,2013-11-02 15:38:11,31,26,0,0.43,0.03333333333333333,0,Your whole life is a hangover.,[],0
396453571887398912,2013-11-02 01:47:51,33,23,0,0.43,0.014285714285714285,0,New study says drinking helps you get laid by lowering your standards.,[],0
396435054043607040,2013-11-02 00:34:16,17,13,0,0.43,0.023809523809523808,0,Parents steal kids candy and lie about it.,[],0
396301586676613120,2013-11-01 15:43:55,23,19,0,0.43,0.05660377358490566,0,Pretentious douchebags wait in line for new iPad Air.,[],0
396294878315163648,2013-11-01 15:17:16,30,14,0,0.43,0.02040816326530612,0,Fat friend won't shut up about half-priced candy.,[],0
396059594491166720,2013-10-31 23:42:20,61,39,0,0.43,0.03571428571428571,0,Shitty day to have diabetes.,[],0
396021984578248704,2013-10-31 21:12:53,68,30,0,0.43,0.0125,0,Millions hiding with lights out as masked freeloaders bang on door for handouts.,[],0
395981227700015105,2013-10-31 18:30:56,28,16,0,0.43,0.03,0,"Miley Cyrus dresses up as prostitute for Halloween, just wears what she would any other day of year.",[],0
395973521199079424,2013-10-31 18:00:18,19,12,0,0.43,0.03571428571428571,0,Lots of fat kids very happy.,[],0
395914585087434752,2013-10-31 14:06:07,13,18,0,0.43,0.0410958904109589,0,Chris Christie to wait on line overnight for half-priced Halloween candy.,[],0
395902419433172992,2013-10-31 13:17:46,75,45,0,0.43,0.04081632653061224,0,People of Boston will now never shut the fuck up.,[],0
395706884562636800,2013-10-31 00:20:47,13,11,0,0.43,0.05,0,Guy Fieri's hair refuses to go to rehab.,[],0
395575163984838657,2013-10-30 15:37:23,39,42,0,0.43,0.03225806451612903,0,"Lindsay Lohan drinking again, sky still blue, ocean still wet.",[],0
395545396673798144,2013-10-30 13:39:06,77,27,0,0.43,0.05084745762711865,0,Red Sox win could make people of Boston even more annoying.,[],0
395367240868311040,2013-10-30 01:51:10,54,24,0,0.43,0.043478260869565216,0,Chris Brown enters rehab for being an asshole.,[],0
395217062261690368,2013-10-29 15:54:25,13,8,0,0.43,0.034482758620689655,0,Millions of parents reluctantly console hysterical daughters over Jonas Brothers split.,[],0
395206218043895808,2013-10-29 15:11:19,65,20,0,0.43,0.08571428571428572,0,NSA disapproves of your last tweet.,[],0
395193055223226369,2013-10-29 14:19:01,20,12,0,0.43,0.043478260869565216,0,"Jonas Brothers break up, mission accomplished.",[],0
394968143929831424,2013-10-28 23:25:18,25,8,0,0.43,0.041666666666666664,0,Miley Cyrus dressing as whore for Halloween and every other day of year.,[],0
394879255328595968,2013-10-28 17:32:05,12,3,0,0.43,0.07317073170731707,0,Marco Rubio deports his Spanish heritage.,[],0
394819175891599360,2013-10-28 13:33:21,75,23,0,0.43,0.037037037037037035,0,Chris Brown's next single to be released before he is.,[],0
394603497980973056,2013-10-27 23:16:19,46,20,0,0.43,0.04054054054054054,0,"If you don't know who Lou Reed was, you're what's wrong with this country.",[],0
394548427025301504,2013-10-27 19:37:30,50,16,0,0.43,0.09090909090909091,0,Chris Brown also accused of beating Red Sox.,[],0
394528757027184640,2013-10-27 18:19:20,19,6,0,0.43,0.02631578947368421,0,"Chris Brown proves he can change his ways, now just beating up straight men.",[],0
394521621937274880,2013-10-27 17:50:59,21,13,0,0.43,0.06451612903225806,0,Chris a Brown releases new hit.,[],0
394503325187850240,2013-10-27 16:38:16,51,9,0,0.43,0.045454545454545456,0,Chris Brown arrested for just being himself.,[],0
394302188459401216,2013-10-27 03:19:02,41,16,0,0.43,0.018518518518518517,0,Thousands of whores caught masquerading as kitty cats.,[],0
394157768439267328,2013-10-26 17:45:09,21,8,0,0.43,0.031746031746031744,0,World Series statistically more significant than wife and kids.,[],0
394136729726492672,2013-10-26 16:21:33,29,10,0,0.43,0.024390243902439025,0,Kanye's brunch cost more than your house.,[],0
394103350104719360,2013-10-26 14:08:55,34,4,0,0.43,0.011627906976744186,0,"Millions forget it's the weekend, awaken at crack of dawn and can't get back to sleep.",[],0
393841231119536129,2013-10-25 20:47:21,22,9,0,0.43,0.015873015873015872,0,New study says binge drinking helps you forget about your boss.,[],0
393791585827434496,2013-10-25 17:30:05,43,12,0,0.43,0.05263157894736842,0,New Obamacare computer virus not covered under Obamacare.,[],0
393750422223351808,2013-10-25 14:46:30,42,8,0,0.43,0.021739130434782608,0,"Kanye and Kim have agreed on a prenup, he gets to keep his ego and she gets to keep her ass.",[],0
393479782761246720,2013-10-24 20:51:05,47,27,0,0.43,0.022727272727272728,0,"Miley Cyrus hasn't done anything whorey in over a week, fans worried for her well being.",[],0
393466241597603840,2013-10-24 19:57:16,17,7,0,0.43,0.02564102564102564,0,Yankees fans swallowing their own puke.,[],0
393415789975715840,2013-10-24 16:36:48,12,8,0,0.43,0.04081632653061224,0,Throwback Thursday doesn't work with your spouse.,[],0
393377150084341760,2013-10-24 14:03:15,53,22,0,0.43,0.014492753623188406,0,Kanye plans to give out pictures of himself for wedding party favors.,[],0
393231677784608768,2013-10-24 04:25:12,28,17,0,0.43,0.030303030303030304,0,Saying yes to drugs way more fun.,[],0
393093108139057152,2013-10-23 19:14:34,48,28,0,0.43,0.030612244897959183,0,"Kanye asks Taylor Swift to be flower girl, interrupts before she can answer and says 'never mind.'",[],0
393009575450128384,2013-10-23 13:42:39,22,5,0,0.43,0.04838709677419355,0,No one wants to hear you recite the stats on the new iPad Air.,[],0
392806569018408960,2013-10-23 00:15:58,79,21,0,0.43,0.03571428571428571,0,Obamacare website server turns out to be a Commodore 64.,[],0
392786424418029568,2013-10-22 22:55:55,63,16,0,0.43,0.057692307692307696,0,New iPad Air will also make your wallet way lighter.,[],0
392773865900093440,2013-10-22 22:06:01,32,14,0,0.43,0.06818181818181818,0,Jimmy Kimmel not invited to Kanye's wedding.,[],0
392672474091229184,2013-10-22 15:23:07,44,23,0,0.43,0.012987012987012988,0,15-carat diamond engagement ring fails to compensate for Kanye's small penis.,[],0
392652209907073025,2013-10-22 14:02:36,85,41,0,0.43,0.08450704225352113,0,"Kanye West proposes to Kim Kardashian, Taylor Swift fails to interrupt.",[],0
392432228778901504,2013-10-21 23:28:29,36,27,0,0.43,0.07142857142857142,0,"Gay marriage legal in New Jersey, Chris Christie forced to eat a dick.",[],0
392286390702309376,2013-10-21 13:48:58,52,25,0,0.43,0.057692307692307696,0,Obamacare website designed by creator of Apple Maps.,[],0
392028712600109056,2013-10-20 20:45:03,16,8,0,0.43,0.02040816326530612,0,Wives plan affairs while husbands watch football.,[],0
391970653227995137,2013-10-20 16:54:20,38,13,0,0.43,0.041666666666666664,0,Scientists predict Monday will be a catastrophe.,[],0
391556203761127424,2013-10-19 13:27:28,37,15,0,0.43,0.02564102564102564,0,Millions wake up with massive hangover.,[],0
391247278457241600,2013-10-18 16:59:54,7,6,0,0.43,0.047058823529411764,0,Miley Cyrus evidently very influenced by the 80s: http://t.co/C6q652Fo48 via @youtube,['http://t.co/C6q652Fo48'],0
391227297870520320,2013-10-18 15:40:31,75,30,0,0.43,0.04081632653061224,0,Justin Bieber threatens to release two new songs.,[],0
391203941217996800,2013-10-18 14:07:42,40,18,0,0.43,0.13793103448275862,0,Obamacare website run by DMV.,[],0
391190480660467712,2013-10-18 13:14:13,16,7,0,0.43,0.13043478260869565,0,GOP to shutdown itself.,[],0
391049196893401088,2013-10-18 03:52:48,40,10,0,0.43,0.017241379310344827,0,New study says insomnia linked to being a terrible person.,[],0
390992947824852992,2013-10-18 00:09:17,7,6,0,0.43,0.06976744186046512,0,Kim Kardashian posts C-section scar selfie.,[],0
390825635373142016,2013-10-17 13:04:27,32,18,0,0.43,0.011627906976744186,0,Lots of grumpy government employees are going to be even bigger assholes to you today.,[],0
390517969241260032,2013-10-16 16:41:54,47,15,0,0.43,0.012345679012345678,0,"Government may not collapse after all, no one really paying attention either way.",[],0
390471425796341760,2013-10-16 13:36:57,15,6,0,0.43,0.038461538461538464,0,"Financial catastrophe looms, America pumped about new episode of 'Revolution.'",[],0
390244210911481856,2013-10-15 22:34:04,22,12,0,0.43,0.027777777777777776,0,World economy set to crumble and you still haven't got that damn iPhone.,[],0
390233397333090304,2013-10-15 21:51:06,6,3,0,0.43,0.09302325581395349,0,"Les Miles... freakin-a, regular Columbus Day scholar over here. http://t.co/1ExxJRsIo9",['http://t.co/1ExxJRsIo9'],0
390201437382512641,2013-10-15 19:44:06,72,14,0,0.43,0.015384615384615385,0,Government demands you pay taxes so they can not pay their bills.,[],0
390105710442577920,2013-10-15 13:23:43,59,22,0,0.43,0.08888888888888889,0,'50 Shades of Grey' turns down Steve Buscemi.,[],0
389739617488224256,2013-10-14 13:09:00,80,24,0,0.43,0.14,1,Happy Can't Look a Native American in the Eye Day!,[],0
389447409593757696,2013-10-13 17:47:52,75,18,0,0.43,0.017857142857142856,0,Football distracts millions from collapse of government.,[],0
389377456895188992,2013-10-13 13:09:54,37,14,0,0.43,0.029411764705882353,0,"Church canceled, go back to sleep.",[],0
389139198722469888,2013-10-12 21:23:09,61,26,0,0.43,0.06976744186046512,0,Smallpox blankets on sale for Columbus Day.,[],0
389094347624689664,2013-10-12 18:24:56,29,10,0,0.43,0.11428571428571428,0,Miley Cyrus dry humps a Home Depot.,[],0
388800898899931137,2013-10-11 22:58:52,41,21,0,0.43,0.0125,0,New study says getting drunk won't solve anything but will make you feel better.,[],0
388732012221460481,2013-10-11 18:25:08,28,11,0,0.43,0.047058823529411764,0,Native Americans plan to celebrate Columbus Day taking what's yours at their casinos.,[],0
388654656479850496,2013-10-11 13:17:45,54,21,0,0.43,0.07272727272727272,0,Slutty nurses to dress up as Miley Cyrus for Halloween.,[],0
388462886135537664,2013-10-11 00:35:44,18,10,0,0.43,0.16129032258064516,0,GOP polling below Ariel Castro.,[],0
