id,created_at,retweet_count,favorite_count,verified,botScore,Number of caps ratio,Number of Exclamations,Tweet,URLs,Fake or Not
639845420458508288,2015-09-04 17:00:10,645,1650,1,0.57,0.043478260869565216,0,"Higher wages, 173,000 jobs added, and a dropping unemployment rate are all good news—but there's more work to do. http://t.co/ji2mXAJTZd",['http://t.co/ji2mXAJTZd'],1
639828238773190656,2015-09-04 15:51:54,892,0,1,0.57,0.06944444444444445,0,RT @WhiteHouse: Good news: The unemployment rate fell to the lowest level since April 2008 last month → http://t.co/EA4m4Ykvu7 http://t.co/…,"['http://t.co/EA4m4Ykvu7', 'http://t.co/\xe2\x80\xa6']",1
639806230110842881,2015-09-04 14:24:26,1330,2802,1,0.57,0.017857142857142856,0,"The economy added 173,000 jobs in August—a record-breaking 66 consecutive months of private-sector job growth.",[],1
639553864006430721,2015-09-03 21:41:38,579,1375,1,0.57,0.09278350515463918,0,"Under the #IranDeal, Iran can't build a secret nuclear weapon. Learn more: http://t.co/ileTwVVRfl",['http://t.co/ileTwVVRfl'],1
639524998030295040,2015-09-03 19:46:55,2494,0,1,0.57,0.16901408450704225,0,RT @CNNPolitics: .@POTUS busts a move with Alaskan middle schoolers http://t.co/1DzLfhMDtk  #ObamaAK #Alaska via @KristenhCNN http://t.co/v…,"['http://t.co/1DzLfhMDtk', 'http://t.co/v\xe2\x80\xa6']",1
639493796133081088,2015-09-03 17:42:56,525,1256,1,0.57,0.05673758865248227,0,Tomorrow is the last day—add your name if you agree it's time to #FixOvertime for millions of middle-class families: http://t.co/PM2jrrjXSG,['http://t.co/PM2jrrjXSG'],1
639462050691813376,2015-09-03 15:36:48,401,976,1,0.57,0.08490566037735849,0,Read why it's crucial to #FixOvertime protections for millions of working families. http://t.co/ojDJfiFBQI,['http://t.co/ojDJfiFBQI'],1
639184488598126592,2015-09-02 21:13:52,482,1260,1,0.57,0.044444444444444446,0,Read how the Obama administration is fighting to restore workers' rights for millions of hard-working Americans. http://t.co/d4X2zo2ViJ,['http://t.co/d4X2zo2ViJ'],1
639150061138513920,2015-09-02 18:57:04,2678,0,1,0.57,0.11971830985915492,0,"RT @WhiteHouse: Watch @POTUS go behind the camera in Alaska to talk about the impacts of climate change: http://t.co/eAVC9RjeMV
https://t.c…","['http://t.co/eAVC9RjeMV', 'https://t.c\xe2\x80\xa6']",1
639129833713201152,2015-09-02 17:36:41,782,1752,1,0.57,0.05555555555555555,0,President Obama is highlighting the effects of climate climate during his trip to Alaska. Check it out: http://t.co/Skkh8ciLsE,['http://t.co/Skkh8ciLsE'],1
639101201661845504,2015-09-02 15:42:55,1124,1940,1,0.57,0.06015037593984962,0,"""Few things can have as negative an impact on our economy as climate change."" —President Obama #ActOnClimate http://t.co/0ifY6Lmvfm",['http://t.co/0ifY6Lmvfm'],1
638801672874131456,2015-09-01 19:52:41,1696,2305,1,0.57,0.057971014492753624,0,"“Climate change is no longer some far-off problem; it is happening here, it is happening now."" —President Obama http://t.co/GpZw8q2DYY",['http://t.co/GpZw8q2DYY'],1
638751327640809472,2015-09-01 16:32:38,1267,2889,1,0.57,0.07042253521126761,0,Get a behind-the-scenes look at President Obama's trip to Alaska—the front lines in the fight against climate change. http://t.co/w3OHUbZJxX,['http://t.co/w3OHUbZJxX'],1
638732575373139968,2015-09-01 15:18:07,586,1461,1,0.57,0.10526315789473684,0,Make your voice heard on updating overtime rules before Friday's deadline: http://t.co/aXrmUzSjRH #FixOvertime http://t.co/iVGfgVV2Ho,"['http://t.co/aXrmUzSjRH', 'http://t.co/iVGfgVV2Ho']",1
638461621694676992,2015-08-31 21:21:27,2708,6335,1,0.57,0.16666666666666666,0,It's official: Mount McKinley is now Denali. http://t.co/gEBAN1m9Op http://t.co/NdnYDb4YE9,"['http://t.co/gEBAN1m9Op', 'http://t.co/NdnYDb4YE9']",1
638435417964937216,2015-08-31 19:37:19,559,1051,1,0.57,0.12173913043478261,0,Read what former U.S. Secretary of State @Madeleine Albright has to say about the #IranDeal. http://t.co/WjdXPU01Aj,['http://t.co/WjdXPU01Aj'],1
638411334602723328,2015-08-31 18:01:37,797,0,1,0.57,0.11805555555555555,0,RT @WhiteHouse: Follow along as @POTUS heads to the frontlines of our fight against climate change in Alaska → http://t.co/eAVC9RAQbv http:…,['http://t.co/eAVC9RAQbv'],1
638387580778582018,2015-08-31 16:27:14,301,863,1,0.57,0.08029197080291971,0,Find out how @OFA is giving organizers around the country the training and management skills they need to succeed. http://t.co/zUECBnYZhP,['http://t.co/zUECBnYZhP'],1
637664706996604929,2015-08-29 16:34:48,2242,5350,1,0.57,0.08759124087591241,0,"""As long as I’m President, America will lead the world to meet the threat of climate change."" —President Obama http://t.co/KjpcaULAUR",['http://t.co/KjpcaULAUR'],1
637643871342624768,2015-08-29 15:12:00,521,1537,1,0.57,0.07751937984496124,0,"In the weekly address, President Obama discusses his upcoming trip to Alaska and pledges to #ActOnClimate. http://t.co/KjpcaUtZwh",['http://t.co/KjpcaUtZwh'],1
637367969857732608,2015-08-28 20:55:40,411,963,1,0.57,0.08849557522123894,0,Read @AmbassadorPower's thoughts on why it's vital for Congress to stand by the #IranDeal. http://t.co/t2uK3IWvGc,['http://t.co/t2uK3IWvGc'],1
637338618462253056,2015-08-28 18:59:02,386,1048,1,0.57,0.047619047619047616,0,These professional fellows learned skills that will help them keep fighting for the issues that matter. http://t.co/ZYAezxkRW5,['http://t.co/ZYAezxkRW5'],1
637305175678390272,2015-08-28 16:46:09,1142,2162,1,0.57,0.06451612903225806,0,"Add your name—because in 2015, equal pay for equal work shouldn't be controversial. http://t.co/tv5ssVBQRd #StandWithWomen",['http://t.co/tv5ssVBQRd'],1
637287572310351873,2015-08-28 15:36:12,712,0,1,0.57,0.0763888888888889,0,"RT @WhiteHouse: ""You know the sun comes out after every storm."" —@POTUS on the progress since Katrina and the work still ahead: http://t.co…",['http://t.co\xe2\x80\xa6'],1
637007175844364288,2015-08-27 21:02:00,532,1136,1,0.57,0.09420289855072464,0,LIVE: President Obama is speaking about the rebuilding of New Orleans ten years after Hurricane Katrina. http://t.co/18U5Zv53ir #Katrina10,['http://t.co/18U5Zv53ir'],1
636991259853217792,2015-08-27 19:58:45,335,804,1,0.57,0.09016393442622951,0,Tune in at 4:55 p.m. ET to watch President Obama discuss #Katrina10 and the rebirth of New Orleans. http://t.co/BqvZzpEx86,['http://t.co/BqvZzpEx86'],1
636964294324715524,2015-08-27 18:11:36,978,2106,1,0.57,0.05454545454545454,0,"Add your name if you believe that when women succeed, America succeeds: http://t.co/4fgrm8lVv3 #StandWithWomen",['http://t.co/4fgrm8lVv3'],1
636948122212569088,2015-08-27 17:07:20,759,0,1,0.57,0.09154929577464789,0,RT @WhiteHouse: Secretary @ErnestMoniz spent 40 years on the nuclear physics faculty at MIT. Watch him explain the #IranDeal science: http:…,[],1
636933773477593089,2015-08-27 16:10:19,234,742,1,0.57,0.09322033898305085,0,Meet Alexa—an @OFA supporter who knows there's no better time to fight for progress than now. http://t.co/WQQajLCqlO,['http://t.co/WQQajLCqlO'],1
636914157376290817,2015-08-27 14:52:23,456,1120,1,0.57,0.04716981132075472,0,One organizer is sharing her story about continuing the fight for women’s rights: http://t.co/ts625eGIWV,['http://t.co/ts625eGIWV'],1
636662837742465024,2015-08-26 22:13:43,3347,5129,1,0.57,0.09649122807017543,0,"This #WomensEqualityDay, say you'll continue the fight for progress. http://t.co/jsF29Z0GJj http://t.co/AmSm4f9r1W","['http://t.co/jsF29Z0GJj', 'http://t.co/AmSm4f9r1W']",1
636638013871656960,2015-08-26 20:35:05,3150,4380,1,0.57,0.11688311688311688,0,The fight for equality is not over. #WomensEqualityDay http://t.co/NBkDlgFYpc,['http://t.co/NBkDlgFYpc'],1
636302828764401664,2015-08-25 22:23:10,1106,1910,1,0.57,0.0703125,0,"""No challenge poses a greater threat to our future than climate change."" —President Obama http://t.co/sM8q8KdqtT #ActOnClimate",['http://t.co/sM8q8KdqtT'],1
636284848823398400,2015-08-25 21:11:44,925,0,1,0.57,0.1111111111111111,0,"RT @WhiteHouse: ""We refuse to surrender the hope of a clean energy future to those who fear it and fight it."" —@POTUS: http://t.co/jmJUBHSL…",['http://t.co/jmJUBHSL\xe2\x80\xa6'],1
636253545876951040,2015-08-25 19:07:21,1470,3844,1,0.57,0.09090909090909091,0,Thanks @NatlParkService for keeping our lands and waters beautiful for 99 years—and counting. #FindYourPark http://t.co/pJihAhHnVG,['http://t.co/pJihAhHnVG'],1
636228536164970496,2015-08-25 17:27:58,340,840,1,0.57,0.034482758620689655,0,These fellows are fighting for progress by building new digital organizing skills. Read more: http://t.co/mVjs9ly9wE,['http://t.co/mVjs9ly9wE'],1
636198057772625920,2015-08-25 15:26:51,382,934,1,0.57,0.08256880733944955,0,Want to join the conversation on the #IranDeal? Add your name to get more information. http://t.co/pfZ13SZoUV,['http://t.co/pfZ13SZoUV'],1
635968094448521216,2015-08-25 00:13:04,424,1002,1,0.57,0.17,0,LIVE: President Obama is speaking at the National Clean Energy Summit. http://t.co/nT5D3qut8D #NCES8,['http://t.co/nT5D3qut8D'],1
635962687189614593,2015-08-24 23:51:34,704,0,1,0.57,0.11267605633802817,0,RT @WhiteHouse: Big #ActOnClimate news today: @POTUS is announcing $1 billion in new clean energy commitments: http://t.co/WHt0jTqlev http:…,['http://t.co/WHt0jTqlev'],1
635953643854950400,2015-08-24 23:15:38,327,756,1,0.57,0.15267175572519084,0,Tune in at 8 p.m. ET to watch President Obama speak at the National Clean Energy Summit in Las Vegas: http://t.co/bJjH0wVLtF #NCES8,['http://t.co/bJjH0wVLtF'],1
635937378633412608,2015-08-24 22:11:00,681,1401,1,0.57,0.07692307692307693,0,President Obama is announcing a plan to make it easier and cheaper for homeowners to #SwitchToClean energy: http://t.co/uVZmnmUjLI,['http://t.co/uVZmnmUjLI'],1
635919932371374080,2015-08-24 21:01:41,927,1559,1,0.57,0.07079646017699115,0,Investing in renewable energy helps fight climate change—and creates jobs. #ActOnClimate http://t.co/AnCmecZuV1,['http://t.co/AnCmecZuV1'],1
635875548175056897,2015-08-24 18:05:19,325,797,1,0.57,0.06140350877192982,0,Find out how one young organizer is turning her outrage on the gender wage gap into action. http://t.co/FD1NKHdPwb,['http://t.co/FD1NKHdPwb'],1
635834528947412992,2015-08-24 15:22:19,625,1258,1,0.57,0.045454545454545456,0,Read why it's so important to stay informed and join the conversation on the #IranDeal. http://t.co/H4b91hsHex,['http://t.co/H4b91hsHex'],1
635129238128062464,2015-08-22 16:39:45,1069,2373,1,0.57,0.058394160583941604,0,"""Congress left town for five full weeks—and they left behind a stack of unfinished business."" —President Obama http://t.co/Cnv8PFW4De",['http://t.co/Cnv8PFW4De'],1
635113178104397825,2015-08-22 15:35:56,485,1669,1,0.57,0.07317073170731707,0,"In the weekly address, President Obama discusses the need for Congress to pass a responsible budget. http://t.co/Cnv8PGdFuM",['http://t.co/Cnv8PGdFuM'],1
634848536635400192,2015-08-21 22:04:20,594,1381,1,0.57,0.056,0,Add your name to get important information about the #IranDeal—and make sure you have all the facts: http://t.co/PX1krC7wxC,['http://t.co/PX1krC7wxC'],1
634832625488674816,2015-08-21 21:01:07,1131,2056,1,0.57,0.05042016806722689,0,Leading scientists and non-proliferation experts are making their voices heard on the #IranDeal. http://t.co/uMyNmBwrvf,['http://t.co/uMyNmBwrvf'],1
634804744616194048,2015-08-21 19:10:19,2388,4730,1,0.57,0.08,0,"Today, two women are making history—becoming the first to graduate from the @USArmy's Ranger School: http://t.co/psTAKusoO6",['http://t.co/psTAKusoO6'],1
634777600884408322,2015-08-21 17:22:28,1010,1600,1,0.57,0.109375,0,July was the hottest month ever recorded: http://t.co/CMuoKLA8Cm,['http://t.co/CMuoKLA8Cm'],1
634751210898235392,2015-08-21 15:37:36,908,1932,1,0.57,0.08695652173913043,0,This is a big deal in the fight to curb climate change. #ActOnClimate http://t.co/kKd3iHCfbH,['http://t.co/kKd3iHCfbH'],1
634473416431525888,2015-08-20 21:13:45,610,1494,1,0.57,0.078125,0,Getting the full story on something as big as the #IranDeal is important. Add your name to stay informed: http://t.co/V0CPOiaZfA,['http://t.co/V0CPOiaZfA'],1
634417163323834368,2015-08-20 17:30:13,348,1016,1,0.57,0.072992700729927,0,"Follow the new ""Letters to President Obama"" Tumblr—starting with a letter thanking the President for #Obamacare: http://t.co/qF2JfsfutZ",['http://t.co/qF2JfsfutZ'],1
634386739717521408,2015-08-20 15:29:19,817,1666,1,0.57,0.08547008547008547,0,Don’t let climate change deniers set us back. Add your name to support the Clean Power Plan: http://t.co/sxMXJrfPB9,['http://t.co/sxMXJrfPB9'],1
634098697333284864,2015-08-19 20:24:45,2604,7038,1,0.57,0.05747126436781609,0,"Give 42 a round of applause today. Happy birthday, @BillClinton. http://t.co/p6nryaFyzw",['http://t.co/p6nryaFyzw'],1
634079545243648000,2015-08-19 19:08:38,723,1391,1,0.57,0.045454545454545456,0,Change starts with one voice speaking out. Read one organizer’s story about the fight for women’s rights: http://t.co/9d6XgZQhMh,['http://t.co/9d6XgZQhMh'],1
634061936049586176,2015-08-19 17:58:40,540,1146,1,0.57,0.08,0,New limits on methane pollution will help curb climate change and protect public health: http://t.co/lQNiKqDsZO #ActOnClimate,['http://t.co/lQNiKqDsZO'],1
634037881003053056,2015-08-19 16:23:05,432,1032,1,0.57,0.10679611650485436,0,Be part of the @OFATruthTeam—and fight back with facts: http://t.co/Euq5nih3Rn http://t.co/HiU7jQ5m93,"['http://t.co/Euq5nih3Rn', 'http://t.co/HiU7jQ5m93']",1
634016704054489088,2015-08-19 14:58:56,727,1313,1,0.57,0.08208955223880597,0,Climate change deniers want to stop the Clean Power Plan. Don’t let them—add your name today: http://t.co/Qq3d4Eq8A7 #ActOnClimate,['http://t.co/Qq3d4Eq8A7'],1
633744418877517824,2015-08-18 20:56:58,2214,0,1,0.57,0.08333333333333333,0,"RT @WhiteHouse: The 19th Amendment was ratified 95 years ago, giving every American woman the right to vote → http://t.co/5ADQ37zkOC http:/…",['http://t.co/5ADQ37zkOC'],1
633696200726675456,2015-08-18 17:45:22,870,2005,1,0.57,0.1592920353982301,0,"Add your name if you're ready for cleaner, safer air: http://t.co/PWtDU81XGK #ActOnClimate http://t.co/rVnR9KDCCF","['http://t.co/PWtDU81XGK', 'http://t.co/rVnR9KDCCF']",1
633663146197053440,2015-08-18 15:34:01,373,0,1,0.57,0.08333333333333333,0,"RT @WhiteHouse: ""Emma Didlake served her country with distinction and honor, a true trailblazer for generations of Americans"" —@POTUS http:…",[],1
633390711451222017,2015-08-17 21:31:28,521,1145,1,0.57,0.064,0,Read about President Obama's latest move to reduce methane gas pollution from landfills: http://t.co/oeyIiaMff3 #ActOnClimate,['http://t.co/oeyIiaMff3'],1
633353841883267072,2015-08-17 19:04:57,1084,2002,1,0.57,0.1346153846153846,0,WATCH: Find out why President Obama is heading to Alaska at the end of the month. http://t.co/UyAmOWgqcG,['http://t.co/UyAmOWgqcG'],1
633317844223000576,2015-08-17 16:41:55,696,1543,1,0.57,0.0873015873015873,0,Take a stand with state leaders committed to #ActOnClimate. Show your support for the Clean Power Plan: http://t.co/yo59OncP6E,['http://t.co/yo59OncP6E'],1
633293448443916288,2015-08-17 15:04:58,467,1232,1,0.57,0.08264462809917356,0,"Jon traveled 3,000 miles to change the conversation about climate change. Read more: http://t.co/IKrE4I0aY7 #ActOnClimate",['http://t.co/IKrE4I0aY7'],1
632563124693041152,2015-08-15 14:42:56,683,1876,1,0.57,0.0743801652892562,0,"In the weekly address, President Obama discusses efforts to improve community policing. Watch now: http://t.co/4FPtwXJxK1",['http://t.co/4FPtwXJxK1'],1
632306049135996928,2015-08-14 21:41:24,860,2058,1,0.57,0.04201680672268908,0,A majority of Americans favor a pathway to citizenship for illegal immigrants living in America: http://t.co/xkyNrdtrzN,['http://t.co/xkyNrdtrzN'],1
632248215723634688,2015-08-14 17:51:35,846,1625,1,0.57,0.06542056074766354,0,Studies show that #Obamacare is not “killing” full-time jobs like critics claim: http://t.co/9LlBJTkWgh,['http://t.co/9LlBJTkWgh'],1
632231021715415040,2015-08-14 16:43:16,1164,2201,1,0.57,0.05217391304347826,0,"These three Marines lowered the American flag in #Cuba in 1961. Today, they raised it again: http://t.co/sxr8aseZjw",['http://t.co/sxr8aseZjw'],1
632211730509119488,2015-08-14 15:26:37,1644,3499,1,0.57,0.07476635514018691,0,Today is the 80th birthday of #SocialSecurity—a lifeline to millions of Americans. http://t.co/rBA99iZ1L8,['http://t.co/rBA99iZ1L8'],1
631943578621612032,2015-08-13 21:41:04,443,1168,1,0.57,0.10309278350515463,0,"Read about Jon's 3,000 mile journey to fight climate change: http://t.co/RGFnfHnuXt #ActOnClimate",['http://t.co/RGFnfHnuXt'],1
631925544141979648,2015-08-13 20:29:24,5645,3474,1,0.57,0.1111111111111111,0,Retweet if you believe it's time for action on climate change. #ActOnClimate http://t.co/SUQYTCvC4n,['http://t.co/SUQYTCvC4n'],1
631903641977270272,2015-08-13 19:02:23,602,1192,1,0.57,0.08108108108108109,0,Read President Obama's powerful letter to the editor on restoring the Voting Rights Act: http://t.co/RP9f7l3cZb,['http://t.co/RP9f7l3cZb'],1
631869588322455552,2015-08-13 16:47:04,1295,2439,1,0.57,0.07017543859649122,0,President Obama is heading to Alaska—the front lines in the fight against climate change. http://t.co/UyAmOWgqcG,['http://t.co/UyAmOWgqcG'],1
631846469184524288,2015-08-13 15:15:12,1420,0,1,0.57,0.125,0,"RT @WhiteHouse: ""Michelle and I send our best wishes to President Carter for a fast and full recovery."" —@POTUS http://t.co/BHfntH0Sh6",['http://t.co/BHfntH0Sh6'],1
631575707085180928,2015-08-12 21:19:17,717,1743,1,0.57,0.08928571428571429,0,Expanding overtime protections will be good for women and good for families. #FixOvertime http://t.co/UdJ0XURtJT,['http://t.co/UdJ0XURtJT'],1
631558686612197376,2015-08-12 20:11:39,4402,7021,1,0.57,0.08823529411764706,0,The uninsured rate is now down to single digits for the first time—thanks to #Obamacare: http://t.co/53zFd5DFHu http://t.co/XI0wBEyqZT,"['http://t.co/53zFd5DFHu', 'http://t.co/XI0wBEyqZT']",1
631536942761426944,2015-08-12 18:45:15,418,1001,1,0.57,0.05263157894736842,0,Expanding overtime protections will benefit millions of families. Add your voice to show support: http://t.co/1dEr387TvO #FixOvertime,['http://t.co/1dEr387TvO'],1
631520144037023746,2015-08-12 17:38:30,433,1088,1,0.57,0.09375,0,Read these stories from working moms and see why we need to #FixOvertime: http://t.co/BqECRvoXrC,['http://t.co/BqECRvoXrC'],1
631501765846790144,2015-08-12 16:25:28,820,1786,1,0.57,0.061855670103092786,0,"""What makes America special is our capacity to change."" —President Obama http://t.co/667n50AdOi",['http://t.co/667n50AdOi'],1
631482144599060481,2015-08-12 15:07:30,474,1043,1,0.57,0.07092198581560284,0,Read about how expanding overtime protections would help millions of Americans—and women in particular: http://t.co/KVAWyshSqN #FixOvertime,['http://t.co/KVAWyshSqN'],1
631229916457992192,2015-08-11 22:25:14,1003,1859,1,0.57,0.10218978102189781,0,"A new report shows that wind energy is booming—and now provides 73,000 jobs in the U.S. Read more: http://t.co/AmEOMN19SA #ActOnClimate",['http://t.co/AmEOMN19SA'],1
631190580274421760,2015-08-11 19:48:55,503,0,1,0.57,0.13194444444444445,0,RT @WhiteHouse: Listen to @POTUS and @NPRInskeep discuss how the #IranDeal prevents Iran from obtaining a nuclear weapon → http://t.co/Bo7R…,['http://t.co/Bo7R\xe2\x80\xa6'],1
631161801200144384,2015-08-11 17:54:34,402,849,1,0.57,0.07258064516129033,0,Check it out: President Obama answers tough questions on the #IranDeal in an interview with @micnews. http://t.co/Wo1LsBqatU,['http://t.co/Wo1LsBqatU'],1
631137806304186368,2015-08-11 16:19:13,1108,2175,1,0.57,0.10256410256410256,0,Renewable energy is good for the economy. #ActOnClimate http://t.co/ldkt4VIZ6O,['http://t.co/ldkt4VIZ6O'],1
630850056996818944,2015-08-10 21:15:48,390,930,1,0.57,0.08196721311475409,0,The President took readers' questions on the #IranDeal in an interview with @micnews. Check it out: http://t.co/S7O0BpQ9S0,['http://t.co/S7O0BpQ9S0'],1
630822072894095360,2015-08-10 19:24:36,591,1535,1,0.57,0.10569105691056911,0,DYK: States that embraced #Obamacare and expanded Medicaid are seeing huge drops in uninsured rates. http://t.co/ZpEKFQRFhz,['http://t.co/ZpEKFQRFhz'],1
630768335521591296,2015-08-10 15:51:04,1188,2648,1,0.57,0.08547008547008547,0,Show your support for this historic step in the fight to #ActOnClimate: http://t.co/qe1rSxCjZ3 http://t.co/TSqzetgmKp,"['http://t.co/qe1rSxCjZ3', 'http://t.co/TSqzetgmKp']",1
630063625173012480,2015-08-08 17:10:48,1675,3050,1,0.57,0.08870967741935484,0,"""The right to vote is one of the most fundamental rights of any democracy."" —President Obama http://t.co/zNNdRuhxQU #VRA50",['http://t.co/zNNdRuhxQU'],1
630041791279009794,2015-08-08 15:44:03,581,1515,1,0.57,0.09523809523809523,0,"In the weekly address, the President commemorates the 50th Anniversary of the Voting Rights Act: http://t.co/zNNdRuz9fu #VRA50",['http://t.co/zNNdRuz9fu'],1
629757365793918976,2015-08-07 20:53:50,646,1509,1,0.57,0.1694915254237288,0,ICYMI: Read President Obama's thoughts on the 50th anniversary of the Voting Rights Act. http://t.co/mIRART1a0O #VRA50,['http://t.co/mIRART1a0O'],1
629720361693675520,2015-08-07 18:26:48,969,2069,1,0.57,0.12903225806451613,0,Cleaner air is safer air. #ActOnClimate http://t.co/tC52FUN8kx,['http://t.co/tC52FUN8kx'],1
629688698372632576,2015-08-07 16:20:59,479,1220,1,0.57,0.056451612903225805,0,The economy is still improving—but there's more work to do. Read more about the latest jobs report: http://t.co/0Xn8GMXLbd,['http://t.co/0Xn8GMXLbd'],1
629648997196668928,2015-08-07 13:43:13,1438,3051,1,0.57,0.01694915254237288,0,"The economy added 215,000 jobs in July—marking a record-breaking 65 consecutive months of private-sector job growth.",[],1
629402751684861953,2015-08-06 21:24:44,4895,9290,1,0.57,0.10236220472440945,0,"""You've been a great gift to the country."" —President Obama to Jon Stewart on @TheDailyShow #JonVoyage http://t.co/ku6QZx2nE1",['http://t.co/ku6QZx2nE1'],1
629383233386315776,2015-08-06 20:07:10,181,0,1,0.57,0.12903225806451613,0,RT @OFA: Watch this video to find out why the Clean Power Plan matters in the fight to #ActOnClimate: http://t.co/klSUC5Wbtj,['http://t.co/klSUC5Wbtj'],1
629358233505955840,2015-08-06 18:27:50,520,1247,1,0.57,0.15517241379310345,0,LIVE: President Obama is speaking about the 50th anniversary of the Voting Rights Act. http://t.co/Qu2IFiNFgK #VRA50,['http://t.co/Qu2IFiNFgK'],1
629311424028749824,2015-08-06 15:21:50,571,1296,1,0.57,0.11764705882352941,0,Find out how you can support the Clean Power Plan. Read President Obama's message: http://t.co/kQLsS3m0P1 #ActOnClimate,['http://t.co/kQLsS3m0P1'],1
629050367662120960,2015-08-05 22:04:29,718,1578,1,0.57,0.10185185185185185,0,Stand with state leaders who are fighting to #ActOnClimate with the Clean Power Plan: http://t.co/g2JLglfGrS,['http://t.co/g2JLglfGrS'],1
629028734524194816,2015-08-05 20:38:31,444,1134,1,0.57,0.10236220472440945,0,From @Deese44: Read why the Clean Power Plan is vital to the fight against climate change: http://t.co/QPHdcuYzv2 #ActOnClimate,['http://t.co/QPHdcuYzv2'],1
628974226364469248,2015-08-05 17:01:55,1354,2387,1,0.57,0.042735042735042736,0,"""It is surely the pursuit of peace that is most needed in this world so full of strife."" —President Obama #IranDeal",[],1
628973664990433280,2015-08-05 16:59:42,376,1081,1,0.57,0.04964539007092199,0,"""As members of Congress reflect on their pending decision, I urge them to set aside political considerations.” —President Obama #IranDeal",[],1
628973286060265472,2015-08-05 16:58:11,425,1267,1,0.57,0.07142857142857142,0,"""As Americans, we should be proud of this achievement."" —President Obama #IranDeal",[],1
628972950624956416,2015-08-05 16:56:51,564,1291,1,0.57,0.04285714285714286,0,"""Now we have before us a solution that prevents Iran from obtaining a nuclear weapon without resorting to war."" —President Obama #IranDeal",[],1
628972310561558528,2015-08-05 16:54:19,1111,1912,1,0.57,0.05925925925925926,0,"""President Kennedy warned Americans not to see conflict as inevitable. It is time to apply such wisdom.” —President Obama #IranDeal",[],1
628971985045819392,2015-08-05 16:53:01,658,1335,1,0.57,0.037037037037037035,0,"""I have repeatedly challenged anyone opposed to this deal to put forward a better, plausible alternative."" —President Obama #IranDeal",[],1
628971616651776000,2015-08-05 16:51:33,396,969,1,0.57,0.03968253968253968,0,"""When we carefully examine the arguments against this deal, none of them stand up to scrutiny.” —President Obama #IranDeal",[],1
628971143148408832,2015-08-05 16:49:40,375,911,1,0.57,0.0594059405940594,0,"""If Iran violates this deal, we will have ample opportunity to respond."" —President Obama #IranDeal",[],1
628970659041816577,2015-08-05 16:47:45,1458,2332,1,0.57,0.057692307692307696,0,"""Worry less about being labeled weak. Worry more about getting it right.” —President Obama #IranDeal",[],1
628970265125371904,2015-08-05 16:46:11,909,1622,1,0.57,0.021897810218978103,0,"""How can we in good conscience justify war before we have tested a diplomatic agreement that achieves our objectives?"" —President Obama",[],1
628969912879321088,2015-08-05 16:44:47,458,921,1,0.57,0.04716981132075472,0,“The choice we face is ultimately between diplomacy or some sort of war.” —President Obama #IranDeal,[],1
628969424855302148,2015-08-05 16:42:51,340,870,1,0.57,0.056074766355140186,0,“Walk away from this agreement and you will get a better deal—for Iran.” —President Obama #IranDeal,[],1
628969117295378432,2015-08-05 16:41:37,457,945,1,0.57,0.03968253968253968,0,“Those who say we can walk away from this deal and maintain sanctions are selling a fantasy.” —President Obama #IranDeal,[],1
628968867461595136,2015-08-05 16:40:38,364,785,1,0.57,0.04411764705882353,0,"""We will continue to have sanctions in place on Iran's support for terrorism and violation of human rights.""—President Obama #IranDeal",[],1
628968584174153729,2015-08-05 16:39:30,295,712,1,0.57,0.04878048780487805,0,“There is no scenario where sanctions relief turns Iran into the region's dominate power.” —President Obama #IranDeal,[],1
628968283492880384,2015-08-05 16:38:19,377,779,1,0.57,0.03816793893129771,0,“An argument against sanctions relief is effectively an argument against any diplomatic solution.” —President Obama #IranDeal,[],1
628967974863396864,2015-08-05 16:37:05,397,824,1,0.57,0.022556390977443608,0,"""Without this deal, the scenarios that critics warn about happening in 15 years could happen six months from now."" —President Obama",[],1
628967646831116288,2015-08-05 16:35:47,407,893,1,0.57,0.06060606060606061,0,"""The bottom line is, if Iran cheats, we can catch them—and we will."" —President Obama #IranDeal",[],1
628967276759244800,2015-08-05 16:34:19,337,812,1,0.57,0.02158273381294964,0,“This deal is not just the best choice among alternatives—this is the strongest non-proliferation agreement ever.” —President Obama,[],1
628966871753060353,2015-08-05 16:32:42,383,817,1,0.57,0.04477611940298507,0,“If Iran violates the agreement over the next decade all of the sanctions can snap back in to place.” —President Obama #IranDeal,[],1
628966441530732544,2015-08-05 16:30:59,240,703,1,0.57,0.05952380952380952,0,"""Iran has powerful incentives to keep its commitments."" —President Obama #IranDeal",[],1
628966157706354688,2015-08-05 16:29:52,234,596,1,0.57,0.05504587155963303,0,"""This deal shuts off the type of covert program Iran has pursued in the past.” —President Obama #IranDeal",[],1
628965547690954752,2015-08-05 16:27:26,234,656,1,0.57,0.05555555555555555,0,"""In July, we reached a comprehensive plan of action that meets our objectives."" —President Obama #IranDeal",[],1
628965253821272065,2015-08-05 16:26:16,324,762,1,0.57,0.04716981132075472,0,"""What was once proclaimed as a historic mistake is now held up as a success."" —President Obama #IranDeal",[],1
628965006747394048,2015-08-05 16:25:17,326,698,1,0.57,0.05172413793103448,0,“The progress of Iran's nuclear program was halted for the first time in a decade.” —President Obama #IranDeal,[],1
